"Anh","M","1989","21","144"
"Anhtuan","M","1989","1","164"
"Anibal","M","1989","58","107"
"Aniel","M","1989","10","155"
"Anil","M","1989","40","125"
"Anish","M","1989","23","142"
"Anita","M","1989","5","160"
"Anival","M","1989","7","158"
"Anjel","M","1989","6","159"
"Ankit","M","1989","25","140"
"Ankur","M","1989","20","145"
"Ankush","M","1989","2","163"
"Ann","M","1989","4","161"
"Anna","M","1989","52","113"
"Anne","M","1989","15","150"
"Annie","M","1989","1","164"
"Anothony","M","1989","5","160"
"Anquan","M","1989","2","163"
"Anrew","M","1989","1","164"
"Ansel","M","1989","19","146"
"Anselmo","M","1989","25","140"
"Anshul","M","1989","2","163"
"Ansley","M","1989","4","161"
"Anson","M","1989","43","122"
"Antaeus","M","1989","2","163"
"Antajuan","M","1989","1","164"
"Antar","M","1989","1","164"
"Antawan","M","1989","1","164"
"Antawn","M","1989","13","152"
"Ante","M","1989","4","161"
"Anterio","M","1989","3","162"
"Anterrio","M","1989","2","163"
"Anthon","M","1989","4","161"
"Anthone","M","1989","1","164"
"Anthoney","M","1989","42","123"
"Anthoni","M","1989","16","149"
"Anthonie","M","1989","16","149"
"Anthonio","M","1989","4","161"
"Anthony","M","1989","163","2"
"Anthonymichael","M","1989","1","164"
"Antinio","M","1989","4","161"
"Antino","M","1989","2","163"
"Antion","M","1989","2","163"
"Antione","M","1989","88","77"
"Antionio","M","1989","4","161"
"Antionne","M","1989","4","161"
"Antiono","M","1989","3","162"
"Antjuan","M","1989","26","139"
"Antohny","M","1989","2","163"
"Antoin","M","1989","13","152"
"Antoine","M","1989","138","27"
"Antoinette","M","1989","4","161"
"Antoinio","M","1989","2","163"
"Antoinne","M","1989","11","154"
"Antoino","M","1989","10","155"
"Antolin","M","1989","1","164"
"Anton","M","1989","104","61"
"Antone","M","1989","31","134"
"Antoni","M","1989","15","150"
"Antonia","M","1989","32","133"
"Antonie","M","1989","20","145"
"Antonieo","M","1989","1","164"
"Antonino","M","1989","26","139"
"Antonio","M","1989","156","9"
"Antoniodejesus","M","1989","2","163"
"Antonion","M","1989","2","163"
"Antonios","M","1989","8","157"
"Antonious","M","1989","2","163"
"Antonis","M","1989","1","164"
"Antonius","M","1989","9","156"
"Antony","M","1989","87","78"
"Antonyo","M","1989","8","157"
"Antowan","M","1989","4","161"
"Antron","M","1989","29","136"
"Antrone","M","1989","1","164"
"Antuan","M","1989","39","126"
"Antuane","M","1989","3","162"
"Antwain","M","1989","63","102"
"Antwaine","M","1989","9","156"
"Antwan","M","1989","117","48"
"Antwane","M","1989","29","136"
"Antwann","M","1989","18","147"
"Antwaun","M","1989","40","125"
"Antwaune","M","1989","2","163"
"Antwian","M","1989","2","163"
"Antwine","M","1989","14","151"
"Antwion","M","1989","4","161"
"Antwoin","M","1989","6","159"
"Antwoine","M","1989","19","146"
"Antwon","M","1989","102","63"
"Antwone","M","1989","36","129"
"Antwuan","M","1989","19","146"
"Anuj","M","1989","12","153"
"Anup","M","1989","2","163"
"Anwar","M","1989","40","125"
"Apolinar","M","1989","12","153"
"Apollo","M","1989","11","154"
"Apolonio","M","1989","15","150"
"Apostolos","M","1989","5","160"
"April","M","1989","22","143"
"Aquil","M","1989","2","163"
"Aquiles","M","1989","9","156"
"Ara","M","1989","17","148"
"Araceli","M","1989","6","159"
"Arafat","M","1989","1","164"
"Aram","M","1989","28","137"
"Aramis","M","1989","49","116"
"Aran","M","1989","5","160"
"Arash","M","1989","29","136"
"Araz","M","1989","1","164"
"Arben","M","1989","4","161"
"Arcadio","M","1989","5","160"
"Arcenio","M","1989","9","156"
"Archer","M","1989","2","163"
"Archibald","M","1989","4","161"
"Archie","M","1989","76","89"
"Ardell","M","1989","6","159"
"Arden","M","1989","15","150"
"Ardis","M","1989","7","158"
"Arek","M","1989","4","161"
"Areli","M","1989","3","162"
"Aren","M","1989","17","148"
"Arend","M","1989","3","162"
"Aresenio","M","1989","4","161"
"Argenis","M","1989","11","154"
"Ari","M","1989","80","85"
"Aria","M","1989","15","150"
"Arian","M","1989","32","133"
"Ariana","M","1989","14","151"
"Aric","M","1989","92","73"
"Arick","M","1989","20","145"
"Arie","M","1989","15","150"
"Ariel","M","1989","119","46"
"Arielle","M","1989","17","148"
"Aries","M","1989","12","153"
"Arif","M","1989","10","155"
"Arik","M","1989","39","126"
"Arin","M","1989","33","132"
"Arion","M","1989","13","152"
"Aris","M","1989","30","135"
"Aristeo","M","1989","4","161"
"Aristides","M","1989","6","159"
"Aristidis","M","1989","1","164"
"Aristotelis","M","1989","1","164"
"Aristotle","M","1989","5","160"
"Arius","M","1989","2","163"
